Datetime,open,high,low,close
2021.04.05 13:44,1.181470,1.181470,1.181440,1.181470
2021.04.05 13:45,1.181450,1.181450,1.181270,1.181290
2021.04.05 13:46,1.181310,1.181310,1.181270,1.181290
2021.04.05 13:47,1.181270,1.181290,1.181260,1.181260
2021.04.05 13:48,1.181250,1.181290,1.181210,1.181290
2021.04.05 13:49,1.181280,1.181300,1.181260,1.181290
2021.04.05 13:50,1.181280,1.181280,1.181230,1.181260
2021.04.05 13:51,1.181270,1.181270,1.181210,1.181210
2021.04.05 13:52,1.181230,1.181230,1.181210,1.181220
2021.04.05 13:53,1.181230,1.181250,1.181220,1.181250
2021.04.05 13:54,1.181300,1.181300,1.181280,1.181280
2021.04.05 13:55,1.181300,1.181300,1.181270,1.181290
2021.04.05 13:56,1.181300,1.181320,1.181290,1.181290
2021.04.05 13:57,1.181300,1.181300,1.181270,1.181290
2021.04.05 13:58,1.181290,1.181300,1.181280,1.181280
2021.04.05 13:59,1.181280,1.181280,1.181240,1.181260
2021.04.05 14:00,1.181270,1.181270,1.181150,1.181160
2021.04.05 14:01,1.181170,1.181180,1.181170,1.181170
2021.04.05 14:02,1.181190,1.181240,1.181190,1.181240
2021.04.05 14:03,1.181240,1.181240,1.181170,1.181180
2021.04.05 14:04,1.181170,1.181240,1.181170,1.181230
2021.04.05 14:05,1.181220,1.181220,1.181170,1.181170
2021.04.05 14:06,1.181170,1.181190,1.181170,1.181180
2021.04.05 14:07,1.181170,1.181170,1.181120,1.181120
2021.04.05 14:08,1.181120,1.181180,1.181120,1.181180
2021.04.05 14:09,1.181190,1.181230,1.181190,1.181230
2021.04.05 14:10,1.181240,1.181240,1.181190,1.181190
2021.04.05 14:11,1.181180,1.181180,1.181150,1.181160
2021.04.05 14:12,1.181160,1.181170,1.181150,1.181160
2021.04.05 14:13,1.181170,1.181170,1.181100,1.181120
2021.04.05 14:14,1.181130,1.181130,1.181110,1.181110
2021.04.05 14:15,1.181120,1.181160,1.181100,1.181160
2021.04.05 14:16,1.181140,1.181140,1.181100,1.181120
2021.04.05 14:17,1.181120,1.181140,1.181110,1.181140
2021.04.05 14:18,1.181160,1.181220,1.181160,1.181210
2021.04.05 14:19,1.181220,1.181230,1.181210,1.181220
2021.04.05 14:20,1.181260,1.181300,1.181220,1.181220
2021.04.05 14:21,1.181220,1.181240,1.181130,1.181230
2021.04.05 14:22,1.181220,1.181230,1.181140,1.181160
2021.04.05 14:23,1.181150,1.181150,1.181020,1.181060
2021.04.05 14:24,1.181070,1.181120,1.181060,1.181070
2021.04.05 14:25,1.181060,1.181130,1.181060,1.181130
2021.04.05 14:26,1.181120,1.181130,1.181120,1.181130
2021.04.05 14:27,1.181130,1.181140,1.181070,1.181120
2021.04.05 14:28,1.181120,1.181120,1.181080,1.181120
2021.04.05 14:29,1.181130,1.181130,1.181120,1.181120
2021.04.05 14:30,1.181120,1.181170,1.181120,1.181130
2021.04.05 14:31,1.181120,1.181120,1.181030,1.181030
2021.04.05 14:32,1.181030,1.181030,1.180990,1.181030
2021.04.05 14:33,1.181040,1.181070,1.181040,1.181070
2021.04.05 14:34,1.181070,1.181070,1.181020,1.181020
2021.04.05 14:35,1.181030,1.181030,1.180990,1.181000
2021.04.05 14:36,1.181010,1.181040,1.180960,1.180960
2021.04.05 14:37,1.180950,1.180970,1.180920,1.180940
2021.04.05 14:38,1.180960,1.180970,1.180930,1.180930
2021.04.05 14:39,1.180950,1.181050,1.180920,1.181050
2021.04.05 14:40,1.181070,1.181100,1.181070,1.181100
2021.04.05 14:41,1.181090,1.181110,1.181090,1.181110
2021.04.05 14:42,1.181110,1.181160,1.181090,1.181160
2021.04.05 14:43,1.181140,1.181140,1.181090,1.181110
2021.04.05 14:44,1.181140,1.181150,1.181080,1.181130
2021.04.05 14:45,1.181130,1.181130,1.181060,1.181110
2021.04.05 14:46,1.181100,1.181170,1.181070,1.181170
2021.04.05 14:47,1.181160,1.181160,1.181120,1.181120
2021.04.05 14:48,1.181120,1.181140,1.181100,1.181120
2021.04.05 14:49,1.181120,1.181120,1.181110,1.181110
2021.04.05 14:50,1.181130,1.181130,1.181020,1.181020
2021.04.05 14:51,1.181020,1.181080,1.181020,1.181040
2021.04.05 14:52,1.181070,1.181080,1.181060,1.181070
2021.04.05 14:53,1.181090,1.181120,1.181080,1.181080
2021.04.05 14:54,1.181070,1.181120,1.181030,1.181030
2021.04.05 14:55,1.181030,1.181080,1.181010,1.181010
2021.04.05 14:56,1.181050,1.181110,1.181050,1.181100
2021.04.05 14:57,1.181080,1.181180,1.181070,1.181170
2021.04.05 14:58,1.181160,1.181210,1.181160,1.181190
2021.04.05 14:59,1.181180,1.181220,1.181080,1.181080
2021.04.05 15:00,1.181100,1.181230,1.181050,1.181230
2021.04.05 15:01,1.181200,1.181210,1.181100,1.181120
2021.04.05 15:02,1.181060,1.181100,1.181040,1.181080
2021.04.05 15:03,1.181070,1.181100,1.181070,1.181090
2021.04.05 15:04,1.181080,1.181080,1.181060,1.181080
2021.04.05 15:05,1.181080,1.181090,1.181070,1.181080
2021.04.05 15:06,1.181080,1.181080,1.181040,1.181050
2021.04.05 15:07,1.181050,1.181090,1.181050,1.181050
2021.04.05 15:08,1.181060,1.181090,1.181040,1.181080
2021.04.05 15:09,1.181070,1.181100,1.181060,1.181060
2021.04.05 15:10,1.181070,1.181100,1.181060,1.181070
2021.04.05 15:11,1.181090,1.181100,1.181060,1.181060
2021.04.05 15:12,1.181070,1.181080,1.181020,1.181040
2021.04.05 15:13,1.181030,1.181070,1.181020,1.181060
2021.04.05 15:14,1.181060,1.181080,1.181060,1.181070
2021.04.05 15:15,1.181070,1.181070,1.181040,1.181060
2021.04.05 15:16,1.181050,1.181070,1.181010,1.181010
2021.04.05 15:17,1.181010,1.181010,1.180960,1.180990
2021.04.05 15:18,1.181000,1.181000,1.180970,1.180970
2021.04.05 15:19,1.180970,1.181030,1.180970,1.180970
2021.04.05 15:20,1.180960,1.180960,1.180870,1.180910
2021.04.05 15:21,1.180910,1.180960,1.180910,1.180910
2021.04.05 15:22,1.180950,1.180990,1.180950,1.180980
2021.04.05 15:23,1.180970,1.180970,1.180940,1.180960
2021.04.05 15:24,1.180960,1.180990,1.180960,1.180980
2021.04.05 15:25,1.180980,1.180980,1.180860,1.180860
2021.04.05 15:26,1.180860,1.180870,1.180840,1.180870
2021.04.05 15:27,1.180870,1.180920,1.180850,1.180870
2021.04.05 15:28,1.180870,1.180910,1.180870,1.180880
2021.04.05 15:29,1.180910,1.180910,1.180850,1.180860
2021.04.05 15:30,1.180850,1.180860,1.180810,1.180810
2021.04.05 15:31,1.180800,1.180830,1.180800,1.180810
2021.04.05 15:32,1.180850,1.180900,1.180850,1.180870
2021.04.05 15:33,1.180860,1.180870,1.180770,1.180810
2021.04.05 15:34,1.180830,1.180900,1.180810,1.180810
2021.04.05 15:35,1.180830,1.180880,1.180830,1.180860
2021.04.05 15:36,1.180870,1.180870,1.180850,1.180860
2021.04.05 15:37,1.180850,1.180910,1.180820,1.180910
2021.04.05 15:38,1.180950,1.180970,1.180950,1.180960
2021.04.05 15:39,1.180980,1.181030,1.180970,1.181030
2021.04.05 15:40,1.181020,1.181030,1.181000,1.181030
2021.04.05 15:41,1.181010,1.181010,1.181010,1.181010
2021.04.05 15:42,1.181040,1.181050,1.181010,1.181020
2021.04.05 15:43,1.181000,1.181020,1.181000,1.181020
2021.04.05 15:44,1.181020,1.181060,1.181020,1.181030
2021.04.05 15:45,1.181020,1.181020,1.180970,1.180970
2021.04.05 15:46,1.180970,1.180970,1.180900,1.180910
2021.04.05 15:47,1.180910,1.180930,1.180870,1.180880
2021.04.05 15:48,1.180880,1.181030,1.180880,1.180980
2021.04.05 15:49,1.180980,1.180980,1.180960,1.180980
2021.04.05 15:50,1.180980,1.180990,1.180930,1.180970
2021.04.05 15:51,1.180980,1.180980,1.180970,1.180970
2021.04.05 15:52,1.180970,1.180970,1.180960,1.180960
2021.04.05 15:53,1.180990,1.181100,1.180970,1.181090
2021.04.05 15:54,1.181090,1.181120,1.181070,1.181090
2021.04.05 15:55,1.181080,1.181090,1.181030,1.181070
2021.04.05 15:56,1.181080,1.181080,1.181070,1.181080
2021.04.05 15:57,1.181070,1.181120,1.181070,1.181120
2021.04.05 15:58,1.181120,1.181380,1.181090,1.181360
2021.04.05 15:59,1.181350,1.181360,1.181190,1.181310
2021.04.05 16:00,1.181320,1.181320,1.181160,1.181160
2021.04.05 16:01,1.181170,1.181220,1.181160,1.181220
2021.04.05 16:02,1.181220,1.181220,1.181170,1.181170
2021.04.05 16:03,1.181150,1.181150,1.181100,1.181100
2021.04.05 16:04,1.181090,1.181120,1.181090,1.181100
2021.04.05 16:05,1.181090,1.181100,1.181040,1.181050
2021.04.05 16:06,1.181050,1.181060,1.181040,1.181050
2021.04.05 16:07,1.181060,1.181060,1.181060,1.181060
2021.04.05 16:08,1.181070,1.181100,1.181070,1.181070
2021.04.05 16:10,1.181060,1.181070,1.181060,1.181060
2021.04.05 16:11,1.181030,1.181030,1.180970,1.181000
2021.04.05 16:12,1.181000,1.181020,1.181000,1.181020
2021.04.05 16:13,1.181000,1.181000,1.180970,1.180970
2021.04.05 16:14,1.180950,1.180970,1.180950,1.180960
2021.04.05 16:15,1.180960,1.181000,1.180960,1.180980
2021.04.05 16:16,1.180970,1.180970,1.180970,1.180970
2021.04.05 16:17,1.180980,1.181010,1.180980,1.181010
2021.04.05 16:19,1.181030,1.181050,1.181030,1.181030
2021.04.05 16:20,1.181060,1.181070,1.181060,1.181070
2021.04.05 16:21,1.181070,1.181070,1.181070,1.181070
2021.04.05 16:22,1.181080,1.181080,1.181080,1.181080
2021.04.05 16:24,1.181050,1.181050,1.181040,1.181040
2021.04.05 16:25,1.181050,1.181130,1.181040,1.181130
2021.04.05 16:26,1.181140,1.181140,1.181130,1.181140
2021.04.05 16:27,1.181140,1.181140,1.181140,1.181140
2021.04.05 16:28,1.181130,1.181140,1.181040,1.181050
2021.04.05 16:29,1.181050,1.181130,1.181040,1.181080
2021.04.05 16:30,1.181090,1.181100,1.181090,1.181100
2021.04.05 16:31,1.181080,1.181080,1.181060,1.181060
2021.04.05 16:32,1.181030,1.181040,1.181030,1.181040
2021.04.05 16:33,1.181040,1.181040,1.181040,1.181040
2021.04.05 16:34,1.181040,1.181040,1.181040,1.181040
2021.04.05 16:35,1.181040,1.181040,1.181020,1.181040
2021.04.05 16:36,1.181040,1.181040,1.181040,1.181040
2021.04.05 16:37,1.181040,1.181040,1.181030,1.181030
2021.04.05 16:38,1.181040,1.181040,1.181030,1.181030
2021.04.05 16:39,1.181030,1.181040,1.181020,1.181030
2021.04.05 16:40,1.181030,1.181030,1.180980,1.180980
2021.04.05 16:41,1.180980,1.180980,1.180980,1.180980
2021.04.05 16:42,1.180980,1.180990,1.180980,1.180990
2021.04.05 16:43,1.180990,1.181050,1.180990,1.181040
2021.04.05 16:44,1.181040,1.181080,1.181020,1.181050
2021.04.05 16:45,1.181050,1.181070,1.181040,1.181040
2021.04.05 16:46,1.181050,1.181140,1.181050,1.181130
2021.04.05 16:47,1.181160,1.181190,1.181160,1.181170
2021.04.05 16:48,1.181170,1.181180,1.181150,1.181170
2021.04.05 16:49,1.181200,1.181200,1.181150,1.181170
2021.04.05 16:50,1.181160,1.181210,1.181160,1.181170
2021.04.05 16:51,1.181150,1.181160,1.181020,1.181120
2021.04.05 16:52,1.181120,1.181120,1.181080,1.181080
2021.04.05 16:53,1.181070,1.181200,1.181070,1.181200
2021.04.05 16:54,1.181170,1.181230,1.181170,1.181210
2021.04.05 16:55,1.181230,1.181230,1.181160,1.181170
2021.04.05 16:56,1.181220,1.181270,1.181220,1.181220
2021.04.05 16:57,1.181240,1.181290,1.181220,1.181250
2021.04.05 16:58,1.181250,1.181300,1.181190,1.181240
2021.04.05 16:59,1.181230,1.181260,1.181200,1.181250
2021.04.05 17:00,1.181250,1.181250,1.181080,1.181090
2021.04.05 17:01,1.181080,1.181180,1.181080,1.181180
2021.04.05 17:05,1.181180,1.181180,1.181180,1.181180
2021.04.05 17:06,1.181180,1.181240,1.181180,1.181200
2021.04.05 17:07,1.181180,1.181180,1.181180,1.181180
2021.04.05 17:08,1.181200,1.181450,1.181010,1.181180
2021.04.05 17:10,1.181150,1.181150,1.181150,1.181150
2021.04.05 17:13,1.181160,1.181170,1.181160,1.181170
2021.04.05 17:14,1.181180,1.181180,1.181180,1.181180
2021.04.05 17:15,1.181280,1.181280,1.181250,1.181250
2021.04.05 17:16,1.181250,1.181250,1.181250,1.181250
2021.04.05 17:17,1.181220,1.181220,1.181220,1.181220
2021.04.05 17:18,1.181240,1.181240,1.181220,1.181220
2021.04.05 17:19,1.181230,1.181230,1.181230,1.181230
2021.04.05 17:21,1.181220,1.181220,1.181210,1.181220
2021.04.05 17:22,1.181230,1.181230,1.181220,1.181230
2021.04.05 17:27,1.181240,1.181240,1.181230,1.181230
2021.04.05 17:28,1.181220,1.181220,1.181220,1.181220
2021.04.05 17:29,1.181220,1.181270,1.181210,1.181260
2021.04.05 17:30,1.181270,1.181270,1.181260,1.181260
2021.04.05 17:31,1.181250,1.181310,1.181250,1.181280
2021.04.05 17:32,1.181300,1.181300,1.181300,1.181300
2021.04.05 17:33,1.181310,1.181310,1.181290,1.181290
2021.04.05 17:34,1.181310,1.181310,1.181290,1.181290
2021.04.05 17:35,1.181310,1.181320,1.181290,1.181310
2021.04.05 17:36,1.181290,1.181310,1.181290,1.181290
2021.04.05 17:37,1.181310,1.181310,1.181290,1.181290
2021.04.05 17:38,1.181300,1.181300,1.181300,1.181300
2021.04.05 17:39,1.181300,1.181300,1.181290,1.181300
2021.04.05 17:40,1.181310,1.181320,1.181220,1.181220
2021.04.05 17:41,1.181260,1.181260,1.181220,1.181220
2021.04.05 17:42,1.181270,1.181270,1.181220,1.181250
2021.04.05 17:43,1.181220,1.181230,1.181220,1.181220
2021.04.05 17:44,1.181230,1.181230,1.181230,1.181230
2021.04.05 17:45,1.181240,1.181240,1.181230,1.181230
2021.04.05 17:47,1.181220,1.181270,1.181220,1.181230
2021.04.05 17:48,1.181250,1.181250,1.181230,1.181240
2021.04.05 17:49,1.181230,1.181240,1.181230,1.181230
2021.04.05 17:50,1.181230,1.181260,1.181230,1.181250
2021.04.05 17:51,1.181240,1.181240,1.181240,1.181240
2021.04.05 17:52,1.181240,1.181240,1.181210,1.181210
2021.04.05 17:53,1.181220,1.181220,1.181210,1.181210
2021.04.05 17:54,1.181230,1.181240,1.181210,1.181240
2021.04.05 17:55,1.181250,1.181260,1.181240,1.181240
2021.04.05 17:57,1.181250,1.181250,1.181240,1.181240
2021.04.05 17:59,1.181240,1.181270,1.181240,1.181260
2021.04.05 18:00,1.181290,1.181370,1.181240,1.181310
2021.04.05 18:01,1.181310,1.181340,1.181310,1.181340
2021.04.05 18:02,1.181350,1.181410,1.181340,1.181400
2021.04.05 18:03,1.181380,1.181380,1.181360,1.181360
2021.04.05 18:04,1.181360,1.181360,1.181360,1.181360
2021.04.05 18:05,1.181360,1.181410,1.181290,1.181410
2021.04.05 18:06,1.181380,1.181460,1.181360,1.181400
2021.04.05 18:07,1.181400,1.181410,1.181380,1.181390
2021.04.05 18:08,1.181390,1.181390,1.181360,1.181360
2021.04.05 18:09,1.181360,1.181360,1.181310,1.181350
2021.04.05 18:10,1.181390,1.181440,1.181190,1.181310
2021.04.05 18:11,1.181310,1.181310,1.181310,1.181310
2021.04.05 18:12,1.181310,1.181320,1.181250,1.181260
2021.04.05 18:13,1.181270,1.181270,1.181260,1.181260
2021.04.05 18:14,1.181250,1.181260,1.181250,1.181260
2021.04.05 18:15,1.181260,1.181260,1.181230,1.181230
2021.04.05 18:16,1.181220,1.181230,1.181210,1.181220
2021.04.05 18:17,1.181220,1.181220,1.181220,1.181220
2021.04.05 18:18,1.181210,1.181210,1.181210,1.181210
2021.04.05 18:19,1.181220,1.181260,1.181210,1.181250
2021.04.05 18:20,1.181240,1.181280,1.181210,1.181260
2021.04.05 18:21,1.181260,1.181300,1.181260,1.181300
2021.04.05 18:22,1.181300,1.181300,1.181300,1.181300
2021.04.05 18:23,1.181300,1.181300,1.181300,1.181300
2021.04.05 18:24,1.181300,1.181300,1.181300,1.181300
2021.04.05 18:25,1.181300,1.181300,1.181300,1.181300
2021.04.05 18:26,1.181300,1.181300,1.181290,1.181290
2021.04.05 18:28,1.181290,1.181290,1.181270,1.181270
2021.04.05 18:29,1.181260,1.181280,1.181260,1.181280
2021.04.05 18:30,1.181300,1.181300,1.181290,1.181290
2021.04.05 18:31,1.181280,1.181290,1.181170,1.181190
2021.04.05 18:32,1.181190,1.181190,1.181160,1.181160
2021.04.05 18:33,1.181160,1.181200,1.181160,1.181200
2021.04.05 18:34,1.181200,1.181250,1.181200,1.181250
2021.04.05 18:35,1.181250,1.181250,1.181230,1.181230
2021.04.05 18:36,1.181240,1.181320,1.181240,1.181320
2021.04.05 18:37,1.181320,1.181360,1.181270,1.181270
2021.04.05 18:38,1.181280,1.181310,1.181270,1.181300
2021.04.05 18:39,1.181300,1.181300,1.181260,1.181270
2021.04.05 18:40,1.181270,1.181270,1.181260,1.181270
2021.04.05 18:41,1.181290,1.181430,1.181290,1.181410
2021.04.05 18:42,1.181380,1.181380,1.181310,1.181330
2021.04.05 18:43,1.181330,1.181330,1.181280,1.181330
2021.04.05 18:44,1.181300,1.181330,1.181300,1.181310
2021.04.05 18:45,1.181330,1.181370,1.181290,1.181320
2021.04.05 18:46,1.181320,1.181370,1.181320,1.181370
2021.04.05 18:47,1.181360,1.181400,1.181360,1.181400
2021.04.05 18:48,1.181400,1.181470,1.181400,1.181470
2021.04.05 18:49,1.181470,1.181470,1.181380,1.181400
2021.04.05 18:50,1.181400,1.181420,1.181400,1.181420
2021.04.05 18:51,1.181420,1.181420,1.181420,1.181420
2021.04.05 18:52,1.181410,1.181460,1.181400,1.181460
2021.04.05 18:53,1.181460,1.181510,1.181460,1.181510
2021.04.05 18:54,1.181510,1.181510,1.181450,1.181450
2021.04.05 18:55,1.181440,1.181450,1.181440,1.181450
2021.04.05 18:56,1.181460,1.181460,1.181460,1.181460
2021.04.05 18:58,1.181460,1.181460,1.181410,1.181410
2021.04.05 18:59,1.181410,1.181430,1.181410,1.181410
2021.04.05 19:00,1.181430,1.181450,1.181410,1.181420
2021.04.05 19:01,1.181460,1.181460,1.181420,1.181440
2021.04.05 19:02,1.181450,1.181450,1.181410,1.181410
2021.04.05 19:03,1.181460,1.181460,1.181450,1.181450
2021.04.05 19:04,1.181450,1.181450,1.181420,1.181420
2021.04.05 19:05,1.181440,1.181450,1.181440,1.181440
2021.04.05 19:06,1.181440,1.181460,1.181430,1.181460
2021.04.05 19:07,1.181480,1.181480,1.181460,1.181460
2021.04.05 19:08,1.181470,1.181500,1.181460,1.181460
2021.04.05 19:09,1.181450,1.181460,1.181450,1.181460
2021.04.05 19:10,1.181460,1.181490,1.181450,1.181490
2021.04.05 19:11,1.181500,1.181500,1.181480,1.181480
2021.04.05 19:12,1.181460,1.181460,1.181460,1.181460
2021.04.05 19:13,1.181470,1.181500,1.181470,1.181500
2021.04.05 19:14,1.181490,1.181490,1.181440,1.181440
2021.04.05 19:15,1.181440,1.181470,1.181440,1.181470
2021.04.05 19:16,1.181470,1.181470,1.181470,1.181470
2021.04.05 19:17,1.181460,1.181460,1.181460,1.181460
2021.04.05 19:18,1.181470,1.181520,1.181470,1.181500
2021.04.05 19:19,1.181520,1.181530,1.181510,1.181520
2021.04.05 19:20,1.181500,1.181520,1.181500,1.181500
2021.04.05 19:21,1.181520,1.181520,1.181500,1.181500
2021.04.05 19:22,1.181480,1.181520,1.181470,1.181520
2021.04.05 19:23,1.181500,1.181680,1.181490,1.181680
2021.04.05 19:24,1.181660,1.181660,1.181610,1.181630
2021.04.05 19:26,1.181640,1.181650,1.181640,1.181650
2021.04.05 19:27,1.181640,1.181640,1.181610,1.181610
2021.04.05 19:28,1.181600,1.181650,1.181600,1.181650
2021.04.05 19:29,1.181630,1.181630,1.181630,1.181630
2021.04.05 19:30,1.181630,1.181630,1.181540,1.181550
2021.04.05 19:31,1.181550,1.181550,1.181530,1.181540
2021.04.05 19:32,1.181540,1.181550,1.181530,1.181540
2021.04.05 19:33,1.181580,1.181600,1.181570,1.181600
2021.04.05 19:34,1.181590,1.181690,1.181590,1.181640
2021.04.05 19:35,1.181630,1.181630,1.181600,1.181610
2021.04.05 19:36,1.181630,1.181640,1.181620,1.181620
2021.04.05 19:37,1.181610,1.181620,1.181600,1.181610
2021.04.05 19:38,1.181630,1.181630,1.181600,1.181600
2021.04.05 19:39,1.181580,1.181580,1.181550,1.181550
2021.04.05 19:40,1.181580,1.181590,1.181550,1.181560
2021.04.05 19:41,1.181570,1.181570,1.181550,1.181550
2021.04.05 19:43,1.181540,1.181550,1.181540,1.181550
2021.04.05 19:44,1.181570,1.181570,1.181550,1.181550
2021.04.05 19:45,1.181560,1.181560,1.181550,1.181560
2021.04.05 19:46,1.181550,1.181600,1.181530,1.181600
2021.04.05 19:47,1.181590,1.181590,1.181590,1.181590
2021.04.05 19:48,1.181600,1.181600,1.181540,1.181540
2021.04.05 19:49,1.181570,1.181570,1.181570,1.181570
2021.04.05 19:50,1.181560,1.181560,1.181520,1.181540
2021.04.05 19:51,1.181550,1.181550,1.181450,1.181510
2021.04.05 19:52,1.181530,1.181560,1.181530,1.181560
2021.04.05 19:53,1.181590,1.181670,1.181590,1.181670
2021.04.05 19:54,1.181680,1.181710,1.181670,1.181710
2021.04.05 19:55,1.181680,1.181700,1.181670,1.181700
2021.04.05 19:56,1.181690,1.181690,1.181670,1.181680
2021.04.05 19:57,1.181700,1.181720,1.181680,1.181720
2021.04.05 19:58,1.181720,1.181720,1.181680,1.181690
2021.04.05 19:59,1.181690,1.181690,1.181660,1.181690
2021.04.05 20:00,1.181680,1.181870,1.181670,1.181870
2021.04.05 20:01,1.181870,1.181960,1.181870,1.181960
2021.04.05 20:02,1.181950,1.182030,1.181900,1.181980
2021.04.05 20:03,1.181980,1.181980,1.181910,1.181910
2021.04.05 20:04,1.181910,1.181910,1.181820,1.181850
2021.04.05 20:05,1.181860,1.181940,1.181850,1.181920
2021.04.05 20:06,1.181930,1.182020,1.181930,1.182000
2021.04.05 20:07,1.182000,1.182050,1.181960,1.182000
2021.04.05 20:08,1.182060,1.182150,1.182060,1.182100
2021.04.05 20:09,1.182100,1.182100,1.181970,1.181990
2021.04.05 20:10,1.181990,1.181990,1.181940,1.181950
2021.04.05 20:11,1.181950,1.181950,1.181860,1.181870
2021.04.05 20:12,1.181860,1.181870,1.181840,1.181840
2021.04.05 20:13,1.181840,1.181840,1.181750,1.181760
2021.04.05 20:14,1.181760,1.181860,1.181760,1.181860
2021.04.05 20:15,1.181870,1.181870,1.181800,1.181800
2021.04.05 20:16,1.181790,1.181830,1.181740,1.181750
2021.04.05 20:17,1.181760,1.181810,1.181750,1.181800
2021.04.05 20:18,1.181790,1.181850,1.181740,1.181850
2021.04.05 20:19,1.181840,1.181850,1.181800,1.181810
2021.04.05 20:20,1.181830,1.181830,1.181750,1.181760
2021.04.05 20:21,1.181750,1.181770,1.181730,1.181770
2021.04.05 20:22,1.181770,1.181780,1.181740,1.181750
2021.04.05 20:23,1.181740,1.181770,1.181740,1.181740
2021.04.05 20:24,1.181730,1.181730,1.181660,1.181690
2021.04.05 20:25,1.181700,1.181720,1.181680,1.181690
2021.04.05 20:26,1.181690,1.181720,1.181650,1.181670
2021.04.05 20:27,1.181670,1.181710,1.181670,1.181690
2021.04.05 20:28,1.181690,1.181690,1.181640,1.181650
2021.04.05 20:29,1.181660,1.181740,1.181640,1.181740
2021.04.05 20:30,1.181740,1.181750,1.181700,1.181720
2021.04.05 20:31,1.181710,1.181710,1.181690,1.181690
2021.04.05 20:32,1.181700,1.181740,1.181680,1.181690
2021.04.05 20:33,1.181680,1.181680,1.181610,1.181630
2021.04.05 20:34,1.181630,1.181640,1.181600,1.181610
2021.04.05 20:35,1.181610,1.181650,1.181600,1.181600
2021.04.05 20:36,1.181600,1.181600,1.181550,1.181550
2021.04.05 20:37,1.181550,1.181550,1.181520,1.181550
2021.04.05 20:38,1.181550,1.181550,1.181490,1.181500
2021.04.05 20:39,1.181510,1.181510,1.181460,1.181460
2021.04.05 20:40,1.181440,1.181440,1.181410,1.181410
2021.04.05 20:41,1.181390,1.181390,1.181300,1.181300
2021.04.05 20:42,1.181320,1.181360,1.181310,1.181350
2021.04.05 20:43,1.181370,1.181370,1.181300,1.181300
2021.04.05 20:44,1.181320,1.181320,1.181300,1.181310
2021.04.05 20:45,1.181300,1.181350,1.181300,1.181320
2021.04.05 20:46,1.181320,1.181340,1.181310,1.181340
2021.04.05 20:47,1.181320,1.181390,1.181320,1.181390
2021.04.05 20:48,1.181390,1.181440,1.181380,1.181400
2021.04.05 20:49,1.181410,1.181430,1.181390,1.181430
2021.04.05 20:50,1.181440,1.181460,1.181410,1.181460
2021.04.05 20:51,1.181460,1.181460,1.181380,1.181380
2021.04.05 20:52,1.181370,1.181400,1.181340,1.181380
2021.04.05 20:53,1.181390,1.181400,1.181360,1.181380
2021.04.05 20:54,1.181360,1.181400,1.181340,1.181370
2021.04.05 20:55,1.181370,1.181570,1.181330,1.181560
2021.04.05 20:56,1.181560,1.181610,1.181560,1.181580
2021.04.05 20:57,1.181590,1.181590,1.181400,1.181440
2021.04.05 20:58,1.181430,1.181450,1.181400,1.181410
2021.04.05 20:59,1.181440,1.181440,1.181370,1.181390
2021.04.05 21:00,1.181390,1.181550,1.181390,1.181550
2021.04.05 21:01,1.181580,1.181600,1.181510,1.181560
2021.04.05 21:02,1.181560,1.181570,1.181510,1.181560
2021.04.05 21:03,1.181550,1.181630,1.181550,1.181610
2021.04.05 21:04,1.181600,1.181620,1.181580,1.181620
2021.04.05 21:05,1.181640,1.181660,1.181600,1.181650
2021.04.05 21:06,1.181650,1.181700,1.181620,1.181660
2021.04.05 21:07,1.181650,1.181670,1.181560,1.181580
2021.04.05 21:08,1.181570,1.181610,1.181490,1.181510
2021.04.05 21:09,1.181480,1.181490,1.181450,1.181450
2021.04.05 21:10,1.181460,1.181510,1.181460,1.181490
2021.04.05 21:11,1.181480,1.181490,1.181400,1.181460
2021.04.05 21:12,1.181470,1.181490,1.181430,1.181430
2021.04.05 21:13,1.181450,1.181470,1.181300,1.181300
2021.04.05 21:14,1.181290,1.181320,1.181240,1.181320
2021.04.05 21:15,1.181330,1.181330,1.181240,1.181260
2021.04.05 21:16,1.181260,1.181360,1.181260,1.181340
2021.04.05 21:17,1.181350,1.181360,1.181310,1.181340
2021.04.05 21:18,1.181350,1.181380,1.181350,1.181370
2021.04.05 21:19,1.181360,1.181360,1.181310,1.181330
2021.04.05 21:20,1.181330,1.181380,1.181310,1.181380
2021.04.05 21:21,1.181370,1.181440,1.181350,1.181440
2021.04.05 21:22,1.181430,1.181430,1.181360,1.181370
2021.04.05 21:23,1.181360,1.181400,1.181350,1.181380
2021.04.05 21:24,1.181390,1.181430,1.181350,1.181420
2021.04.05 21:25,1.181410,1.181420,1.181360,1.181360
2021.04.05 21:26,1.181350,1.181370,1.181350,1.181370
2021.04.05 21:27,1.181350,1.181360,1.181310,1.181360
2021.04.05 21:28,1.181350,1.181360,1.181250,1.181250
2021.04.05 21:29,1.181270,1.181280,1.181170,1.181220
2021.04.05 21:30,1.181220,1.181280,1.181220,1.181270
2021.04.05 21:31,1.181270,1.181320,1.181180,1.181180
2021.04.05 21:32,1.181170,1.181210,1.181160,1.181200
2021.04.05 21:33,1.181190,1.181190,1.181160,1.181160
2021.04.05 21:34,1.181160,1.181160,1.181070,1.181090
2021.04.05 21:35,1.181090,1.181110,1.181070,1.181080
